dataset,subgroup_kind,subgroup_value,group_id,panel_label,analysis_structure,preferred_for_reporting,reporting_priority,reporting_preference_note,horizon_year,interpretation_tier,interpretation_note,support_tier_standard,support_display_group,support_display_label,completeness_plot_status,completeness_plot_note,eligible_site_count,dominant_site,dominant_site_n,dominant_site_fraction,site_dominance_status,site_dominance_note,site_dominance_warning_flag,site_dominance_warning_note,eligible_n__remission_sensitive,eligible_n__transition_only,risk_set_n__remission_sensitive,risk_set_n__transition_only,cumulative_transition_n__remission_sensitive,cumulative_transition_n__transition_only,cumulative_remission_n__remission_sensitive,cumulative_remission_n__transition_only,cumulative_right_censoring_n__remission_sensitive,cumulative_right_censoring_n__transition_only,cumulative_censoring_n__remission_sensitive,cumulative_censoring_n__transition_only,cumulative_eventlike_n__remission_sensitive,cumulative_eventlike_n__transition_only,percentage_method__remission_sensitive,percentage_method__transition_only,CCI__remission_sensitive,CCI__transition_only,SPT__remission_sensitive,SPT__transition_only,instability_marker__remission_sensitive,instability_marker__transition_only
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,47,47,28,28,8,8,3,3,15,15,15,18,11,8,0.8297872340425532,0.7659574468085106,0.8854216784658735,0.8619749410328039,0.9028936752734208,0.8798403891243243,stable_enough,stable_enough
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,49,49,30,30,9,9,0,0,29,29,29,29,9,9,0.7755102040816326,0.7755102040816326,0.8379352118437406,0.8379352118437406,0.85610917878445,0.85610917878445,stable_enough,stable_enough
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,47,47,19,19,11,11,0,0,36,36,36,36,11,11,0.6170212765957447,0.6170212765957447,0.7952235141815548,0.7952235141815548,0.8221620283396681,0.8221620283396681,stable_enough,stable_enough
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,42,42,12,12,12,12,0,0,42,42,42,42,12,12,0.5238095238095238,0.5238095238095238,0.7247961264016308,0.7247961264016308,0.765348804363178,0.765348804363178,stable_enough,stable_enough
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,37,37,10,10,12,12,0,0,44,44,44,44,12,12,0.5135135135135135,0.5135135135135135,0.66625488062472,0.66625488062472,0.7244125909423651,0.7244125909423651,stable_enough,stable_enough
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,sparse,Displayed with caution: sparse risk set.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,34,34,8,8,12,12,0,0,47,47,47,47,12,12,0.4411764705882353,0.4411764705882353,0.6338596827526717,0.6338596827526717,0.6923843459354995,0.6923843459354995,sparse,sparse
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,28,28,1,1,12,12,0,0,53,53,53,53,12,12,0.25,0.25,0.6150600401357031,0.6150600401357031,0.6801033212737525,0.6801033212737525,very_sparse,very_sparse
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,23,23,0,0,12,12,0,0,54,54,54,54,12,12,0.2608695652173913,0.2608695652173913,0.5960445795951015,0.5960445795951015,0.6813677350236587,0.6813677350236587,no_risk_set,no_risk_set
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,131,131,110,110,10,10,0,0,22,22,22,22,10,10,0.9007633587786259,0.9007633587786259,0.9141757258654808,0.9141757258654808,0.9172949616230645,0.9172949616230645,stable_enough,stable_enough
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,120,120,91,91,15,15,0,0,36,36,36,36,15,15,0.8583333333333333,0.8583333333333333,0.8822579279137579,0.8822579279137579,0.8889858544375999,0.8889858544375999,stable_enough,stable_enough
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,119,119,82,82,21,21,0,0,39,39,39,39,21,21,0.8403361344537815,0.8403361344537815,0.8613774517707613,0.8613774517707613,0.8730753081520084,0.8730753081520084,stable_enough,stable_enough
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,113,113,73,73,22,22,0,0,48,48,48,48,22,22,0.8053097345132744,0.8053097345132744,0.8351855593722637,0.8351855593722637,0.8517805115904368,0.8517805115904368,stable_enough,stable_enough
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,99,99,45,45,23,23,0,0,74,74,74,74,23,23,0.6464646464646465,0.6464646464646465,0.7906924646173202,0.7906924646173202,0.8178375127040421,0.8178375127040421,stable_enough,stable_enough
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,91,91,18,18,24,24,0,0,100,100,100,100,24,24,0.3956043956043956,0.3956043956043956,0.7134922773378762,0.7134922773378762,0.752066550834518,0.752066550834518,stable_enough,stable_enough
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,82,82,12,12,24,24,0,0,106,106,106,106,24,24,0.35365853658536583,0.35365853658536583,0.6504668277757257,0.6504668277757257,0.7031781010095227,0.7031781010095227,low_fraction,low_fraction
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,sparse,Displayed with caution: sparse risk set.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,72,72,8,8,26,26,0,0,111,111,111,111,26,26,0.3611111111111111,0.3611111111111111,0.6033586702687851,0.6033586702687851,0.6706118335995132,0.6706118335995132,sparse,sparse
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,57,57,2,2,26,26,0,0,114,114,114,114,26,26,0.2807017543859649,0.2807017543859649,0.5382817324529434,0.5382817324529434,0.623915099940893,0.623915099940893,very_sparse,very_sparse
SNU,sex,Male,SNU__sex__Male,SNU | Sex = Male,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,41,41,1,1,26,26,0,0,115,115,115,115,26,26,0.3170731707317073,0.3170731707317073,0.5099629276376836,0.5099629276376836,0.620887798200364,0.620887798200364,very_sparse,very_sparse
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,2,SNU,191,0.8025210084033614,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,238,238,191,191,22,22,3,3,46,46,46,49,25,22,0.8949579831932774,0.8823529411764706,0.918452927142595,0.914027328375791,0.9233257984918816,0.9187732587901692,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,2,SNU,175,0.8333333333333334,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,210,210,135,135,34,34,12,12,81,81,81,93,46,34,0.8285714285714286,0.7761904761904762,0.9004978716798023,0.885381316824513,0.9101724194126657,0.8947589713503469,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,2,SNU,172,0.9555555555555556,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",180,180,117,117,41,41,13,13,91,91,91,104,54,41,0.8333333333333334,0.8111111111111111,0.8700443505988114,0.8605379039169796,0.884232007503739,0.8743909549522141,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,SNU,162,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,162,162,103,103,43,43,13,13,106,106,106,119,56,43,0.7962962962962963,0.7962962962962963,0.836009828751456,0.836009828751456,0.8530897998157863,0.8530897998157863,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,SNU,146,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,146,146,64,64,46,46,13,13,139,139,139,152,59,46,0.636986301369863,0.636986301369863,0.7921489737195887,0.7921489737195887,0.8192296512990724,0.8192296512990724,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,SNU,133,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,133,133,30,30,48,48,13,13,171,171,171,184,61,48,0.43609022556390975,0.43609022556390975,0.7170258487631271,0.7170258487631271,0.7562609466856735,0.7562609466856735,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,1,SNU,119,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,119,119,22,22,48,48,13,13,179,179,179,192,61,48,0.40336134453781514,0.40336134453781514,0.6552814884145821,0.6552814884145821,0.7097804214088093,0.7097804214088093,low_fraction,low_fraction
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,1,SNU,106,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,106,106,16,16,50,50,13,13,187,187,187,200,63,50,0.3867924528301887,0.3867924528301887,0.6132194592919666,0.6132194592919666,0.6775954696318103,0.6775954696318103,low_fraction,low_fraction
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,1,SNU,85,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,85,85,3,3,50,50,13,13,196,196,196,209,63,50,0.27058823529411763,0.27058823529411763,0.5639146313651929,0.5639146313651929,0.6424241610858349,0.6424241610858349,very_sparse,very_sparse
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,1,SNU,64,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,64,64,1,1,50,50,13,13,198,198,198,211,63,50,0.296875,0.296875,0.5412836732228554,0.5412836732228554,0.6426227754962353,0.6426227754962353,very_sparse,very_sparse
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,2,SNU,208,0.8156862745098039,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,255,255,191,191,22,22,3,3,46,46,46,49,25,22,0.8470588235294118,0.8352941176470589,0.8978524213290223,0.8937966733344559,0.9043496933338706,0.9001006562789391,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,2,SNU,208,0.8559670781893004,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,FALSE,Descriptive only: dominant-site share is not escalated to a warning before year 3.,243,243,135,135,34,34,12,12,81,81,81,93,46,34,0.7325102880658436,0.6872427983539094,0.847406106879768,0.8350691291056468,0.8624173645087782,0.8490971007512188,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,2,SNU,208,0.9629629629629629,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",216,216,117,117,41,41,13,13,91,91,91,104,54,41,0.7129629629629629,0.6944444444444444,0.7887456856488253,0.7815608761405515,0.811542491613219,0.8033416144869483,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,SNU,208,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,208,208,103,103,43,43,13,13,106,106,106,119,56,43,0.6442307692307693,0.6442307692307693,0.7420315069297625,0.7420315069297625,0.768720712894224,0.768720712894224,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,SNU,204,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,204,204,64,64,46,46,13,13,139,139,139,152,59,46,0.4803921568627451,0.4803921568627451,0.7120098541770138,0.7120098541770138,0.745523479754667,0.745523479754667,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,SNU,185,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,185,185,30,30,48,48,13,13,171,171,171,184,61,48,0.34054054054054056,0.34054054054054056,0.6871394132721236,0.6871394132721236,0.725669817661604,0.725669817661604,stable_enough,stable_enough
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,1,SNU,174,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,174,174,22,22,48,48,13,13,179,179,179,192,61,48,0.3103448275862069,0.3103448275862069,0.6421841616755981,0.6421841616755981,0.6899889744186278,0.6899889744186278,low_fraction,low_fraction
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,1,SNU,168,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,168,168,16,16,50,50,13,13,187,187,187,200,63,50,0.2976190476190476,0.2976190476190476,0.5904158916392426,0.5904158916392426,0.6501193735536647,0.6501193735536647,low_fraction,low_fraction
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,1,SNU,155,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,155,155,3,3,50,50,13,13,196,196,196,209,63,50,0.23225806451612904,0.23225806451612904,0.5422211103218948,0.5422211103218948,0.6148408194907493,0.6148408194907493,very_sparse,very_sparse
merged,overall,Overall,merged__overall__Overall,merged | Overall,site_free,FALSE,2,Sensitivity-only completeness view for merged overall/sex summaries; do not cite as the main merged completeness result.,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,1,SNU,144,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,144,144,1,1,50,50,13,13,198,198,198,211,63,50,0.22916666666666666,0.22916666666666666,0.49327875283014955,0.49327875283014955,0.5800146398965695,0.5800146398965695,very_sparse,very_sparse
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,2,SNU,60,0.7317073170731707,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,82,82,64,64,9,9,1,1,18,18,18,19,10,9,0.8902439024390244,0.8780487804878049,0.9292484981778193,0.9253380151676952,0.9350177793359042,0.9311363750187811,stable_enough,stable_enough
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,2,SNU,55,0.7971014492753623,multi_site_balanced,Eligible subjects remain distributed across multiple sites without a dominant-site warning.,FALSE,No merged site-dominance warning because eligible subjects remain distributed across multiple sites.,69,69,43,43,14,14,5,5,30,30,30,35,19,14,0.855072463768116,0.782608695652174,0.9225934050945133,0.8961005983792973,0.932446507752284,0.9066452400083327,stable_enough,stable_enough
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,2,SNU,53,0.9298245614035088,single_site_dominant,Eligible subjects are dominated by one site (>= 80% of the eligible set).,TRUE,"Merged site-dominance warning retained because one site dominates the eligible set at a late, non-primary-supported horizon.",57,57,35,35,15,15,5,5,37,37,37,42,20,15,0.8070175438596491,0.7719298245614035,0.8842234731576087,0.8627851993023966,0.8993999943962118,0.8778093991538279,stable_enough,stable_enough
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,SNU,49,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,49,49,30,30,16,16,5,5,43,43,43,48,21,16,0.7755102040816326,0.7755102040816326,0.8379352118437406,0.8379352118437406,0.85610917878445,0.85610917878445,stable_enough,stable_enough
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,SNU,47,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,47,47,19,19,18,18,5,5,50,50,50,55,23,18,0.6170212765957447,0.6170212765957447,0.7952235141815548,0.7952235141815548,0.8221620283396681,0.8221620283396681,stable_enough,stable_enough
merged,sex,Female,merged__sex__Female,merged | Sex = Female,site_adjusted,TRUE,1,Preferred reporting view for merged overall/sex completeness because it uses site-specific administrative end dates.,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,SNU,42,1,single_site_only,Eligible subjects come from only one site at this merged horizon.,TRUE,Merged site-dominance warning retained because only one site contributes eligible subjects at this horizon.,42,42,12,12,19,19,5,5,56,56,56,61,24,19,0.5238095238095238,0.5238095238095238,0.7247961264016308,0.7247961264016308,0.765348804363178,0.765348804363178,stable_enough,stable_enough
