dataset,subgroup_kind,subgroup_value,group_id,panel_label,analysis_structure,preferred_for_reporting,reporting_priority,reporting_preference_note,summary_view,horizon_year,interpretation_tier,interpretation_note,support_tier_standard,support_display_group,support_display_label,completeness_plot_status,completeness_plot_note,completeness_plot_alpha,eligible_n,risk_set_n,risk_set_fraction,site_dominance_status,site_dominance_warning_flag,site_dominance_warning_note,completeness_metric,completeness_value
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,47,28,0.5185185185185185,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.8854216784658735
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,172,117,0.5625,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.8255813953488372
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,162,103,0.4951923076923077,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.836009828751456
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,162,103,0.4951923076923077,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.8530897998157863
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,162,103,0.4951923076923077,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.7962962962962963
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,146,64,0.3076923076923077,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.7921489737195887
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,146,64,0.3076923076923077,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.8192296512990724
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,146,64,0.3076923076923077,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.636986301369863
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,133,30,0.14423076923076922,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.7170258487631271
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,133,30,0.14423076923076922,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.7562609466856735
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,133,30,0.14423076923076922,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.43609022556390975
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,119,22,0.10576923076923077,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.6552814884145821
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,119,22,0.10576923076923077,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.7097804214088093
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,119,22,0.10576923076923077,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.40336134453781514
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,106,16,0.07692307692307693,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.6132194592919666
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,106,16,0.07692307692307693,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.6775954696318103
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,low_fraction,Displayed with caution: low remaining risk-set fraction.,0.9,106,16,0.07692307692307693,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.3867924528301887
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,85,3,0.014423076923076924,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.5639146313651929
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,85,3,0.014423076923076924,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.6424241610858349
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,85,3,0.014423076923076924,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.27058823529411763
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,64,1,0.004807692307692308,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.5412836732228554
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,64,1,0.004807692307692308,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.6426227754962353
SNU,overall,Overall,SNU__overall__Overall,SNU | Overall,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,64,1,0.004807692307692308,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.296875
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,60,53,0.803030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.9506102551329039
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,60,53,0.803030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.9524982888432579
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,60,53,0.803030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.9333333333333333
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,55,43,0.6515151515151515,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.9233362201052563
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,55,43,0.6515151515151515,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.9283927571401904
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,55,43,0.6515151515151515,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.8909090909090909
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,53,35,0.5303030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.8813081463990555
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,53,35,0.5303030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.8918075411430957
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,53,35,0.5303030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.7924528301886793
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,49,30,0.45454545454545453,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.8379352118437406
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,49,30,0.45454545454545453,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.85610917878445
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,49,30,0.45454545454545453,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.7755102040816326
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,47,19,0.2878787878787879,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.7952235141815548
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,47,19,0.2878787878787879,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.8221620283396681
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,47,19,0.2878787878787879,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.6170212765957447
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,42,12,0.18181818181818182,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.7247961264016308
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,42,12,0.18181818181818182,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.765348804363178
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,42,12,0.18181818181818182,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.5238095238095238
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,37,10,0.15151515151515152,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.66625488062472
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,37,10,0.15151515151515152,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.7244125909423651
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,7,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,37,10,0.15151515151515152,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.5135135135135135
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,sparse,Displayed with caution: sparse risk set.,0.8,34,8,0.12121212121212122,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.6338596827526717
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,sparse,Displayed with caution: sparse risk set.,0.8,34,8,0.12121212121212122,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.6923843459354995
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,8,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,sparse,Displayed with caution: sparse risk set.,0.8,34,8,0.12121212121212122,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.4411764705882353
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,28,1,0.015151515151515152,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.6150600401357031
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,28,1,0.015151515151515152,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.6801033212737525
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,9,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,very_sparse,Displayed with caution: very sparse risk set.,0.65,28,1,0.015151515151515152,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.25
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,23,0,0,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,NA
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,23,0,0,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,NA
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,remission_sensitive,10,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,23,0,0,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,NA
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,60,53,0.803030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.9506102551329039
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,60,53,0.803030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.9524982888432579
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,60,53,0.803030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.9333333333333333
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,55,43,0.6515151515151515,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.9233362201052563
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,55,43,0.6515151515151515,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.9283927571401904
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,2,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,stable,Displayed without masking.,1,55,43,0.6515151515151515,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.8909090909090909
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,53,35,0.5303030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.8813081463990555
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,53,35,0.5303030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.8918075411430957
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,3,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,53,35,0.5303030303030303,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.7924528301886793
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,49,30,0.45454545454545453,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.8379352118437406
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,49,30,0.45454545454545453,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.85610917878445
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,4,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,49,30,0.45454545454545453,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.7755102040816326
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,47,19,0.2878787878787879,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.7952235141815548
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,47,19,0.2878787878787879,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,SPT,0.8221620283396681
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,5,secondary,Common comparison horizon retained for cross-model comparability.,secondary,secondary_or_sensitivity,Secondary / sensitivity,stable,Displayed without masking.,1,47,19,0.2878787878787879,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,percentage_method,0.6170212765957447
SNU,sex,Female,SNU__sex__Female,SNU | Sex = Female,single_site,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,transition_only,6,projection,Projection zone; later stages must report late-horizon instability explicitly.,projection,projection,Projection,stable,Displayed without masking.,1,42,12,0.18181818181818182,not_applicable,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,CCI,0.7247961264016308
