dataset,comparison_scope,comparison_family,comparison_id,prediction_level,model_class,model_family,formula_id,formula_name,formula_label,site_branch,interaction_branch,benchmark_core_id,benchmark_label,assignment_variable,sensitivity_method,horizon_id,horizon_year,horizon_days,interpretation_tier,primary_supported_flag,interpretation_note,horizon_support_label,supported_for_reporting,projection_flag,reporting_status,main_model_family,main_variant_id,main_variant_label,main_risk_estimator,sensitivity_model_family,sensitivity_variant_id,sensitivity_variant_label,sensitivity_risk_estimator,n_subjects,mean_main_transition_risk,mean_sensitivity_transition_risk,mean_sensitivity_remission_risk,mean_sensitivity_eventfree_prob,mean_risk_difference_signed,mean_risk_difference_absolute,median_risk_difference_absolute,max_risk_difference_absolute,main_remission_component_available,main_eventfree_component_available,main_component_mode,main_component_note,sensitivity_remission_component_available,sensitivity_eventfree_component_available,sensitivity_component_mode,sensitivity_component_note
SNU,subdistribution_formula,subdistribution,SNU__interaction,individualized,Stage9_subdistribution,subdistribution,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_4,4,1461,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,SNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,SNU__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,208,0.1784784732944126,0.182049836507722,NA,NA,0.003571363213309406,0.003571363213309406,0.00344426295045136,0.005759870376794374,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
SNU,subdistribution_formula,subdistribution,SNU__interaction,individualized,Stage9_subdistribution,subdistribution,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,SNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,SNU__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,208,0.2056119340189854,0.20964989282974378,NA,NA,0.0040379588107583905,0.0040379588107583905,0.003907676250411551,0.0063196667371115955,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
SNU,subdistribution_formula,subdistribution,SNU__interaction,individualized,Stage9_subdistribution,subdistribution,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,SNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,SNU__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,208,0.24061736859999788,0.2452248550328345,NA,NA,0.004607486432836646,0.004607486432836646,0.004478986947044961,0.00692469470674173,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
SNU,subdistribution_formula,subdistribution,SNU__interaction,individualized,Stage9_subdistribution,subdistribution,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,SNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,SNU__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,208,0.24061736859999788,0.2452248550328345,NA,NA,0.004607486432836646,0.004607486432836646,0.004478986947044961,0.00692469470674173,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
SNU,subdistribution_formula,subdistribution,SNU__interaction,individualized,Stage9_subdistribution,subdistribution,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_8,8,2922,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,SNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,SNU__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,208,0.3187969151114124,0.32453676140564897,NA,NA,0.005739846294236572,0.005739846294236572,0.005637966738992306,0.007816194850257419,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
SNU,subdistribution_formula,subdistribution,SNU__interaction,individualized,Stage9_subdistribution,subdistribution,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,SNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,SNU__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,208,0.3187969151114124,0.32453676140564897,NA,NA,0.005739846294236572,0.005739846294236572,0.005637966738992306,0.007816194850257419,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
SNU,subdistribution_formula,subdistribution,SNU__interaction,individualized,Stage9_subdistribution,subdistribution,SNU__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,SNU__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,SNU__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,208,0.3187969151114124,0.32453676140564897,NA,NA,0.005739846294236572,0.005739846294236572,0.005637966738992306,0.007816194850257419,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.09203999023742078,0.091681836241254,NA,NA,-3.581539961667639e-4,0.002614130597358607,0.0019308830989326897,0.02816393685819274,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.1557705214271226,0.15292741563443132,NA,NA,-0.0028431057926912758,0.004333346865507868,0.0022637382455811816,0.04572437489603132,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_3,3,1095.75,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.2031283322963346,0.19625637086865916,NA,NA,-0.006871961427675413,0.007164043283222938,0.004232223619932085,0.059122362699878694,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_4,4,1461,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.21769099977398096,0.20945072387771488,NA,NA,-0.008240275896266063,0.008406183561849362,0.00547420494617884,0.06279757944862119,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.24537530741016528,0.2345097256377921,NA,NA,-0.010865581772373166,0.01090164058515961,0.007857785145937879,0.06896780952728632,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.28065994550249573,0.2667175851242502,NA,NA,-0.013942360378245531,0.013942360378245531,0.010694312946331053,0.07484093223718413,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.28065994550249573,0.2667175851242502,NA,NA,-0.013942360378245531,0.013942360378245531,0.010694312946331053,0.07484093223718413,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_8,8,2922,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.35661924825965946,0.3360006801826568,NA,NA,-0.020618568077002672,0.020618568077002672,0.017085885198609485,0.08213989644110642,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.35661924825965946,0.3360006801826568,NA,NA,-0.020618568077002672,0.020618568077002672,0.017085885198609485,0.08213989644110642,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__base,individualized,Stage9_subdistribution,subdistribution,merged__base,base,Base,site_free,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__base__cox_main_mirror,Main censoring mirror: Base,CoxPH_main_mirror,FineGray,merged__base__fine_gray,Fine-Gray sensitivity: Base,FineGray,262,0.35661924825965946,0.3360006801826568,NA,NA,-0.020618568077002672,0.020618568077002672,0.017085885198609485,0.08213989644110642,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.09200183807789941,0.09143529421558849,NA,NA,-5.665438623108962e-4,0.0024512340832923783,0.0014294723230224848,0.027642066188727554,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.15540282839031155,0.15232284955367253,NA,NA,-0.0030799788366390073,0.004111639958022846,0.0018116125947226225,0.04608034539207395,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_3,3,1095.75,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.2025088555206307,0.1953693399587196,NA,NA,-0.007139515561911098,0.0073702958260195885,0.004078763566008892,0.06073018276354625,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_4,4,1461,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.21700112358940363,0.20847394299474756,NA,NA,-0.008527180594656058,0.008655139638637418,0.005255344178512145,0.065043219926611,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.24473133952769807,0.23352451024048493,NA,NA,-0.011206829287213154,0.01123093872157445,0.007532108195018206,0.07281681618907643,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.27969415700939626,0.2653635183679182,NA,NA,-0.01433063864147807,0.01433063864147807,0.010359378027229305,0.08132098676183008,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.27969415700939626,0.2653635183679182,NA,NA,-0.01433063864147807,0.01433063864147807,0.010359378027229305,0.08132098676183008,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_8,8,2922,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.3555472217205551,0.33435085561476413,NA,NA,-0.021196366105790947,0.021196366105790947,0.016800223667450043,0.09619051372860499,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_9,9,3287.25,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.3555472217205551,0.33435085561476413,NA,NA,-0.021196366105790947,0.021196366105790947,0.016800223667450043,0.09619051372860499,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__interaction,individualized,Stage9_subdistribution,subdistribution,merged__interaction,interaction,Interaction,site_free,age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_10,10,3652.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__interaction__cox_main_mirror,Main censoring mirror: Interaction,CoxPH_main_mirror,FineGray,merged__interaction__fine_gray,Fine-Gray sensitivity: Interaction,FineGray,262,0.3555472217205551,0.33435085561476413,NA,NA,-0.021196366105790947,0.021196366105790947,0.016800223667450043,0.09619051372860499,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_1,1,365.25,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.09358671559249698,0.09258028444081884,NA,NA,-0.001006431151678195,0.015817992711035803,0.00921827970540906,0.06639295852222538,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_2,2,730.5,primary-supported,TRUE,Common comparison horizon retained for cross-model comparability.,primary_supported,TRUE,FALSE,supported,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.1618894812645608,0.15528942575616625,NA,NA,-0.006600055508394588,0.023382516865591098,0.010266353470866185,0.10718653010539436,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_3,3,1095.75,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.21933952180987018,0.201119785864119,NA,NA,-0.018219735945751186,0.025220395206411346,0.004913147955238617,0.14206697071710184,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_4,4,1461,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.23685048171729262,0.21497121787466741,NA,NA,-0.021879263842625195,0.025569154642205768,0.0028188759910920957,0.15039343911863146,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_5,5,1826.25,secondary,FALSE,Common comparison horizon retained for cross-model comparability.,secondary,TRUE,FALSE,supported,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.269552340184582,0.24109592854702885,NA,NA,-0.028456411637553077,0.028502560630862726,0.00195678900920776,0.1624974978857563,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_6,6,2191.5,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.3108189775925606,0.27473036015585617,NA,NA,-0.036088617436704426,0.036088617436704426,0.007346607595369203,0.1714827852121228,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_7,7,2556.75,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.3108189775925606,0.27473036015585617,NA,NA,-0.036088617436704426,0.036088617436704426,0.007346607595369203,0.1714827852121228,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
merged,subdistribution_formula,subdistribution,merged__site_added,individualized,Stage9_subdistribution,subdistribution,merged__site_added,site_added,Site-added,site_adjusted,no_age_sex_interaction,NA,NA,individualized_prediction,fine_gray,year_8,8,2922,projection,FALSE,Projection zone; later stages must report late-horizon instability explicitly.,projection,FALSE,TRUE,projection_only,CoxPH,merged__site_added__cox_main_mirror,Main censoring mirror: Site-added,CoxPH_main_mirror,FineGray,merged__site_added__fine_gray,Fine-Gray sensitivity: Site-added,FineGray,262,0.3957578325677104,0.34582494122233964,NA,NA,-0.049932891345370656,0.049932891345370656,0.018995045403606303,0.17845342066453895,FALSE,TRUE,transition_plus_eventfree_main_mirror,transition_plus_eventfree_main_mirror,FALSE,FALSE,transition_only_subdistribution_model,transition_only_subdistribution_model
